ID,Full_Date_Collected,Month_Collected,Collectors,Weather,County,Locality,GPS_Cords,Time_Collected,Temp_When_Captured_F,Sex,Genus,Species,Date_Ran,Vial#_orControl,Mass_Before_CTmin_g,TC_CTmin_orControl,Start_Time_CTmin,End_Time_CTmin,CTmin_C,Mass_After_CTmin_g,TC_CTmax_orControl,Start_Time_CTmax,End_Time_CTmax,CTmax_C,Mass_After_CTmax_g,Vial_Mass_g,Field_Notes,Bee_Notes,Data_Notes
AMV0477,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:46,72,Female,Anthidium,Ant. manicatum,2023-Jun-20,10,6.7214,19,12:12,12:53,2.02,6.7195,10,13:16,14:28,57.34,6.7106,6.6331,,,
AMV0478,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:51,72,Male,Anthidium,Ant. manicatum,2023-Jun-20,15,6.7497,14,12:12,12:53,0.85,6.7491,19,13:16,14:33,59.35,6.7351,6.6156,,,
AMV0479,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:54,73,Female,Anthidium,Ant. manicatum,2023-Jun-20,23,6.7129,21,12:12,12:53,3.17,6.7111,22,13:16,14:34,58.55,6.6979,6.5981,,,Died when it reached CTmax? When putting into the freezer it was still moving but looked rough
AMV0480,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:10,74,Male,Anthidium,Ant. manicatum,2023-Jun-20,4,6.7134,4,12:12,12:55,2.57,6.7128,4,13:16,14:35,58.42,6.6987,6.5887,,,CHECK CTMAX video (may have missed it by a couple seconds but wanted to verify)
AMV0481,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:15,74,Male,Anthidium,Ant. manicatum,2023-Jun-20,13,6.7120,13,12:12,12:57,2.77,6.7095,13,13:16,14:35,61.05,6.6953,6.5786,,,
AMV0482,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:22,74,Male,Anthidium,Ant. manicatum,2023-Jun-20,2,6.8029,1,12:12,12:56,1.85,6.8025,2,13:16,14:36,60.08,6.7924,6.6633,,,
AMV0483,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:37,75,Male,Anthidium,Ant. manicatum,2023-Jun-20,11,6.6899,11,12:12,12:54,1.17,6.6881,11,13:16,14:27,58.22,6.6810,6.6179,,,
AMV0484,2023-Jun-20,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:38,75,Male,Anthidium,Ant. manicatum,2023-Jun-20,Control1,6.7832,Control1,NA,NA,NA,6.7815,Control1,NA,NA,NA,6.7806,6.6685,,,
AMV0485,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:10,72,Female,Anthidium,Ant. manicatum,2023-Jun-21,5,6.7671,5,12:43,13:24,3.36,6.7666,5,13:49,15:03,55.83,6.7537,6.6723,,,
AMV0486,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:18,72,Female,Anthidium,Ant. manicatum,2023-Jun-21,3,6.7725,3,12:43,13:27,2.32,6.7740,3,13:49,15:05,57.07,6.7591,6.6753,,,
AMV0487,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:20,72,Male,Anthidium,Ant. manicatum,2023-Jun-21,7,6.7373,9,12:43,13:21,3.57,6.7368,14,13:49,14:57,55.63,6.7266,6.6379,,,
AMV0488,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:25,72,Female,Anthidium,Ant. oblongatum,2023-Jun-21,18,6.7175,24,12:43,13:26,2.67,6.7192,24,13:49,14:59,54.11,6.7126,6.6665,,,
AMV0489,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:36,73,Female,Anthidium,Ant. manicatum,2023-Jun-21,19,6.7082,19,12:43,13:23,2.63,6.7090,19,13:49,14:55,53.71,6.7012,6.6162,,,
AMV0490,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:37,73,Female,Anthidium,Ant. manicatum,2023-Jun-21,Control1,6.7545,Control1,NA,NA,NA,6.7560,Control1,NA,NA,NA,6.7537,6.6664,,,
AMV0491,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:50,73,Male,Anthidium,Ant. manicatum,2023-Jun-21,12,6.7618,12,12:43,NA,NA,6.7629,NA,NA,NA,NA,6.7594,6.6116,,,"Missed its CTmin cue and did not put through CTmax due to that, videp was not able to help look at the cue since it was in the back sadly"
AMV0492,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:57,73,Female,Anthidium,Ant. oblongatum,2023-Jun-21,1,6.6922,1,12:43,13:28,1.39,6.6941,1,13:49,15:04,57.01,6.6883,6.6460,,,
AMV0493,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:04,73,Female,Anthidium,Ant. manicatum,2023-Jun-21,22,6.6571,22,12:43,13:26,1.96,6.6574,22,13:49,15:00,54.62,6.6468,6.5577,,,
AMV0494,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:05,73,Male,Anthidium,Ant. manicatum,2023-Jun-21,16,6.9045,16,12:43,13:23,3.24,6.9052,16,13:49,15:06,60.43,6.8882,6.7230,,,
AMV0495,2023-Jun-21,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",12:07,73,Female,Anthidium,Ant. manicatum,2023-Jun-21,10,6.7054,14,12:43,13:24,1.46,6.7052,10,13:49,15:06,59.82,6.6916,6.6257,,,
AMV0496,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:34,73,Male,Anthidium,Ant. manicatum,2023-Jun-26,16,6.8677,16,11:47,12:32,1.44,6.8643,16,12:58,NA,NA,6.8532,6.7285,,,"Missed CTmax cue, we were not able to catch any regular CT cue and instead the bee was vibrating its abdomen very quickly but the limbs never spasmed, the bee did live after we took it off at 2:16 pm"
AMV0497,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:43,74,Male,Anthidium,Ant. manicatum,2023-Jun-26,20,6.7165,24,11:47,12:34,1.74,6.7142,24,12:58,14:11,55.55,6.7060,6.6295,,,
AMV0498,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:44,74,Male,Anthidium,Ant. manicatum,2023-Jun-26,10,6.7503,9,11:47,12:31,1.52,6.7474,10,12:58,14:16,60.57,6.7381,6.6198,,,
AMV0499,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:56,74,Male,Anthidium,Ant. manicatum,2023-Jun-26,Control1,6.8281,Control1,NA,NA,NA,6.8240,Control1,NA,NA,NA,6.8231,6.6653,,,
AMV0500,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:57,74,Male,Anthidium,Ant. manicatum,2023-Jun-26,18,6.7784,18,11:47,12:34,-0.27,6.7764,18,12:58,14:12,57.75,6.7655,6.6112,,,
AMV0501,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:59,74,Female,Anthidium,Ant. manicatum,2023-Jun-26,7,6.7222,7,11:47,12:27,3.53,6.7190,11,12:58,NA,NA,6.7126,6.6268,,,"Missed CTmax cue, we were not able to catch any regular CT cue and instead the bee was vibrating its abdomen very quickly but the limbs never spasmed, the bee did live after we took it off at 2:04 pm"
AMV0502,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:05,75,Male,Anthidium,Ant. manicatum,2023-Jun-26,2,6.7646,1,11:47,12:33,2.05,6.7622,2,12:58,14:14,50.01,6.7548,6.6570,,,
AMV0503,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:06,75,Female,Anthidium,Ant. manicatum,2023-Jun-26,22,6.7105,22,11:47,12:30,3.01,6.7078,22,12:58,14:10,55.29,6.7007,6.6148,,,
AMV0504,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:11,76,Male,Anthidium,Ant. manicatum,2023-Jun-26,4,6.7436,4,11:47,12:36,0.82,6.7416,9,12:58,14:16,60.81,6.7304,6.6146,,,
AMV0505,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:12,76,Male,Anthidium,Ant. manicatum,2023-Jun-26,19,6.7423,19,11:47,12:29,2.42,6.7389,19,12:58,14:15,59.11,6.7218,6.6053,,,
AMV0506,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:13,76,Female,Anthidium,Ant. manicatum,2023-Jun-26,15,6.7205,14,11:47,12:28,2.11,6.7173,14,12:58,14:08,56.36,6.7081,6.6348,,,
AMV0507,2023-Jun-26,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:14,76,Female,Anthidium,Ant. manicatum,2023-Jun-26,13,6.6672,13,11:47,12:27,1.94,6.6641,13,12:58,14:14,59.24,6.6547,6.5790,,,
AMV0508,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:28,69,Male,Anthidium,Ant. manicatum,2023-Jun-27,Control1,6.7808,Control1,NA,NA,NA,6.7808,Control1,NA,NA,NA,6.7801,6.6756,,,
AMV0509,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:30,69,Male,Anthidium,Ant. manicatum,2023-Jun-27,22,6.7164,22,11:42,12:27,0.95,6.7173,22,12:50,14:10,59.57,6.7028,6.5457,,,
AMV0510,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:31,69,Female,Anthidium,Ant. manicatum,2023-Jun-27,7,6.7397,7,11:42,12:23,1.96,6.7385,11,12:50,14:01,58.12,6.7242,6.6429,,,
AMV0511,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:32,69,Female,Anthidium,Ant. manicatum,2023-Jun-27,15,6.7080,14,11:42,12:25,-0.11,6.7077,14,12:50,14:03,58.48,6.6988,6.6169,,,
AMV0512,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:43,70,Male,Anthidium,Ant. manicatum,2023-Jun-27,13,6.7341,13,11:42,12:21,1.41,6.7332,13,12:50,14:05,58.88,6.7180,6.5825,,,
AMV0513,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:44,70,Male,Anthidium,Ant. manicatum,2023-Jun-27,18,6.7106,19,11:42,12:20,2.83,6.7095,18,12:50,13:55,53.52,6.6981,6.6273,,,
AMV0514,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:52,70,Female,Anthidium,Ant. manicatum,2023-Jun-27,2,6.7542,1,11:42,12:25,2.41,6.7540,2,12:50,14:01,55.49,6.7452,6.6566,,,
AMV0515,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:54,70,Female,Anthidium,Ant. manicatum,2023-Jun-27,4,6.6802,11,11:42,12:23,1.88,6.6802,4,12:50,14:05,56.76,6.6714,6.5916,,,
AMV0516,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:54,70,Female,Anthidium,Ant. manicatum,2023-Jun-27,12,6.6917,16,11:42,12:25,1.26,6.6913,19,12:50,13:58,54.66,6.6836,6.6144,,,
AMV0517,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:01,70,Male,Anthidium,Ant. manicatum,2023-Jun-27,9,6.7802,9,11:42,12:23,1.36,6.7793,10,12:50,NA,NA,6.7676,6.6229,,"Curled with no obvious CTmax cue at 2:03, did not write down the temperature because we were not sure if to use this individual but we did see it curl and stop so we could use that as a cue at 2:03",
AMV0518,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:02,70,Male,Anthidium,Ant. manicatum,2023-Jun-27,5,6.8067,5,11:42,12:24,2.40,6.8061,5,12:50,14:05,56.37,6.7924,6.6853,,,
AMV0519,2023-Jun-27,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:03,70,Male,Anthidium,Ant. manicatum,2023-Jun-27,20,6.7288,24,11:42,12:25,2.36,6.7287,24,12:50,14:08,58.21,6.7143,6.6286,,,
AMV0520,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:27,68,,Halictus?,,2023-Jun-29,12,6.6279,12,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0521,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:30,68,,Halictus?,,2023-Jun-29,19,6.6986,19,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0522,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:33,68,,Halictus?,,2023-Jun-29,22,6.5880,22,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0523,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:39,69,,Halictus?,,2023-Jun-29,8,6.6972,8,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0524,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:40,69,,Halictus?,,2023-Jun-29,9,6.6506,9,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0525,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:45,69,,Halictus?,,2023-Jun-29,17,6.6184,16,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0526,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:46,69,,Halictus?,,2023-Jun-29,14,6.6313,14,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0527,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:47,69,,Halictus?,,2023-Jun-29,2,6.6807,1,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0528,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:50,70,,Halictus?,,2023-Jun-29,24,6.6764,24,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0529,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:55,70,,Halictus?,,2023-Jun-29,20,6.6520,20,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0530,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:59,70,,Halictus?,,2023-Jun-29,Control1,6.6787,Control1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0531,2023-Jun-29,June,"Grace_Gutierrez, Alejandro_Medina_Valencia",Sunny_Partial_Clouds,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:01,70,,Halictus?,,2023-Jun-29,5,6.7027,5,12:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,The CTmin machine had a malfunction where it stopped ramping down once it reached 8 C so decided not to use any of these bees for data
AMV0532,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:30,74,,Halictus?,,2023-Jul-04,22,6.5762,24,12:03,12:52,0.55,6.5769,24,13:15,14:24,53.44,6.5724,6.5545,,,Check CTmax video to see if the cue was recorded correctly
AMV0533,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:35,74,,Halictus?,,2023-Jul-04,19,6.6962,19,12:03,12:52,-1.23,6.6969,19,13:15,14:13,49.63,6.6942,6.6741,,,Check CTmax video to see if the cue was recorded correctly
AMV0534,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:41,75,,Halictus?,,2023-Jul-04,11,6.6732,11,12:03,12:51,-1.03,6.6736,11,13:15,14:17,53.09,6.6713,6.6610,,,
AMV0535,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:50,75,,Halictus?,,2023-Jul-04,15,6.6401,14,12:03,12:49,-1.00,6.6401,14,13:15,NA,NA,6.6360,6.6153,,,Check CTmax video to see if the cue was recorded correctly
AMV0536,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:57,75,,Halictus?,,2023-Jul-04,4,6.6121,4,12:03,12:47,2.47,6.6124,4,13:15,14:01,42.47,6.6109,6.5945,,,Check CTmax video to see if the cue was recorded correctly
AMV0537,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:02,75,,Halictus?,,2023-Jul-04,13,6.5865,13,12:03,12:50,-1.74,5.5865,13,13:15,14:15,50.81,6.5840,6.5689,,,
AMV0538,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:07,75,,Halictus?,,2023-Jul-04,6,6.6292,6,12:03,12:51,-1.06,6.6294,16,13:15,14:12,50.05,6.6273,6.6108,,,
AMV0539,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:12,75,,Halictus?,,2023-Jul-04,17,6.6453,18,12:03,12:50,-0.93,6.6454,17,13:15,14:11,49.81,6.6434,6.6267,,,
AMV0540,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:13,75,,Halictus?,,2023-Jul-04,2,6.6768,1,12:03,12:51,0.46,6.6767,2,13:15,14:18,51.29,6.6739,6.6545,,,
AMV0541,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:16,76,,Halictus?,,2023-Jul-04,10,6.6437,9,12:03,12:46,1.83,6.6432,9,13:15,14:14,50.64,6.6414,6.6327,,,
AMV0542,2023-Jul-04,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Cloudy,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",11:18,76,,Halictus?,,2023-Jul-04,Control1,6.6883,Control1,NA,NA,NA,6.6876,Control1,NA,NA,NA,6.6872,6.6660,,,
AMV0543,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:20,79,,Halictus?,,2023-Jul-05,19,6.6222,19,11:48,12:37,-1.25,6.6223,19,12:59,14:06,54.28,6.6182,6.5992,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,"Check CTmin video, check CTmax video"
AMV0544,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:21,79,,Halictus?,,2023-Jul-05,14,6.6648,14,11:48,12:37,-2.02,6.6650,14,12:59,14:01,52.59,6.6611,6.6418,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,"Check CTmin video, check CTmax video"
AMV0545,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:22,79,,Halictus?,,2023-Jul-05,16,6.6737,16,11:48,12:35,0.44,6.6737,16,12:59,13:59,51.69,6.6713,6.6552,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0546,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:32,79,,Halictus?,,2023-Jul-05,11,6.7109,11,11:48,12:33,0.57,6.7106,11,12:59,13:55,49.91,6.7073,6.6907,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0547,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:33,79,,Halictus?,,2023-Jul-05,Control1,6.6368,Control1,NA,NA,NA,6.6367,Control1,NA,NA,NA,6.6366,6.6156,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0548,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:35,79,,Halictus?,,2023-Jul-05,6,6.6922,7,11:48,12:37,-1.32,6.6924,21,12:59,14:03,51.46,6.6894,6.6702,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,
AMV0549,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:36,79,,Halictus?,,2023-Jul-05,4,6.6906,4,11:48,12:36,1.71,6.6906,4,12:59,14:01,50.24,6.6884,6.6782,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,"Check CTmin video, check CTmax video"
AMV0550,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:39,79,,Halictus?,,2023-Jul-05,9,6.6343,9,11:48,12:37,-0.86,6.6345,10,12:59,14:02,52.76,6.6314,6.6129,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,Check CTmin video
AMV0551,2023-Jul-05,July,"Amber_Truesdale, Alejandro_Medina_Valencia",Sunny,Centre,Penn_State_Arboretum,"40.8055192, -77.8686596",10:42,79,,Halictus?,,2023-Jul-05,24,6.6276,24,11:48,12:35,1.72,6.6278,24,12:59,14:01,50.22,6.6258,6.6138,,Bees were acclimated an extra 20 minutes before CTmin since the laptop needed power before starting the assays,"Check CTmin video, check CTmax video"
